0,1,2,3,4,5,6,7,8,9,is_member
0.11518485,2.310166,-0.47604918,-0.21272413,-0.6696087,-1.6733131,0.656187,-0.3406109,-0.45639315,-0.29189393,1
0.07535463,1.452998,-0.30838573,-0.15513194,-0.43101603,-1.0512624,0.41464603,-0.20650117,-0.30777982,-0.16063061,1
0.066432886,1.4567521,-0.30134112,-0.15941818,-0.43022096,-1.0794017,0.397417,-0.22936596,-0.28100163,-0.17472781,1
0.096764244,1.7132242,-0.3336015,-0.18831746,-0.49490523,-1.2312168,0.49076283,-0.24310535,-0.34135956,-0.16694586,1
0.08646556,1.8567219,-0.3722839,-0.19207011,-0.549551,-1.3311405,0.5462803,-0.24677801,-0.38185397,-0.17300293,1
0.089225926,1.5400305,-0.33158454,-0.15904011,-0.4498704,-1.0957608,0.43938947,-0.20995986,-0.31827024,-0.166081,1
0.074858434,1.8480078,-0.37310725,-0.18418752,-0.541243,-1.3181751,0.52873266,-0.2697059,-0.36600733,-0.19832377,1
0.12289318,1.953359,-0.41197872,-0.21304797,-0.5691709,-1.4214745,0.5311867,-0.2951195,-0.38779858,-0.23488146,1
0.13480887,2.4574037,-0.44578615,-0.2526632,-0.71568316,-1.7823582,0.69691455,-0.36846626,-0.46599367,-0.26171675,1
0.12176942,2.225136,-0.44165763,-0.2243125,-0.65909487,-1.6233644,0.62994945,-0.32628018,-0.4303719,-0.25301567,1
0.080678366,1.745326,-0.3532844,-0.19171454,-0.5129002,-1.2758904,0.50415397,-0.235744,-0.38988516,-0.18280521,1
0.047968708,1.6767995,-0.3556917,-0.13436565,-0.5332455,-1.2295417,0.4774208,-0.23441957,-0.33433783,-0.20354058,1
0.16422415,2.3192255,-0.43519247,-0.22103609,-0.66950035,-1.6731977,0.6728425,-0.31983474,-0.4563581,-0.23866282,1
0.1477464,2.558675,-0.50930464,-0.26476726,-0.7445807,-1.872141,0.7137155,-0.38780272,-0.4947329,-0.2942847,1
0.09474643,1.7235287,-0.33757815,-0.1657392,-0.49999982,-1.2664905,0.47128433,-0.26797044,-0.35006544,-0.22464713,1
