0,1,2,3,4,5,6,7,8,9,is_member
0.10733242,-0.6866953,-0.506322,0.33165684,-0.7270489,0.35181278,1.3477161,-0.49012384,-0.30632356,-0.324077,1
0.11773509,-0.64065397,-0.4599347,0.31111068,-0.69320023,0.31768933,1.2705469,-0.45698205,-0.28364867,-0.29160208,1
0.15629263,-0.7825976,-0.5498615,0.3803654,-0.82674605,0.3858213,1.5445318,-0.55244124,-0.33921567,-0.3585245,1
0.18472959,-0.8568317,-0.6099606,0.45247498,-0.98812556,0.42104965,1.7423544,-0.6358859,-0.37746912,-0.36234742,1
0.1016226,-0.5866625,-0.42447764,0.28349838,-0.6258636,0.292598,1.1638606,-0.4203372,-0.2604905,-0.27386555,1
0.24376388,-1.114821,-0.80259997,0.58892816,-1.2907532,0.5726447,2.2854855,-0.81847996,-0.4935816,-0.47284162,1
0.117659405,-0.62754935,-0.4449109,0.2790287,-0.70199966,0.3183842,1.2540901,-0.44564897,-0.2611381,-0.29170543,1
0.19639374,-1.0096779,-0.71910137,0.5344025,-1.1161075,0.5134264,2.0368412,-0.7467163,-0.43598208,-0.44941783,1
0.15155776,-0.78735495,-0.5757411,0.39677402,-0.8859771,0.40622643,1.5862893,-0.5592688,-0.3594235,-0.3413046,1
0.16790779,-0.87203056,-0.65469295,0.44558242,-1.0120003,0.47443566,1.7949272,-0.62053263,-0.406776,-0.37406784,1
0.12025653,-0.7522575,-0.58356875,0.3623575,-0.85185647,0.4062584,1.5040176,-0.52424175,-0.36032,-0.33160993,1
0.18412395,-0.9099465,-0.65588915,0.48821965,-1.051202,0.4597083,1.8606849,-0.68451846,-0.39919773,-0.39154613,1
0.13896324,-0.81300026,-0.60434395,0.3688918,-0.89532924,0.44139108,1.6156025,-0.554501,-0.36464235,-0.37367097,1
0.11358033,-0.6115929,-0.46251714,0.2931707,-0.65747267,0.30977204,1.2166384,-0.42775682,-0.29265815,-0.28070742,1
0.17229755,-0.8556976,-0.6170035,0.41469008,-0.916574,0.4330747,1.6957088,-0.5964213,-0.38395494,-0.3871028,1
0.107825026,-0.66796094,-0.4986457,0.3326079,-0.7509812,0.35081035,1.3397136,-0.47792488,-0.30664262,-0.29662117,1
0.13523002,-0.70730704,-0.51887023,0.3592679,-0.76651096,0.35349354,1.4170477,-0.51283437,-0.32296264,-0.3213985,1
0.13651888,-0.72045594,-0.5263772,0.3453227,-0.74940825,0.3565279,1.4100492,-0.5034326,-0.32913378,-0.33532745,1
0.13610233,-0.67393064,-0.5015774,0.31823343,-0.7095027,0.33360848,1.3303509,-0.46857396,-0.31706503,-0.31294447,1
0.19570749,-0.9714326,-0.7051546,0.5066623,-1.0901362,0.495652,1.9596086,-0.704029,-0.43730292,-0.4208473,1
0.11923109,-0.67486614,-0.48961705,0.32698533,-0.69737536,0.3296633,1.3206469,-0.48814145,-0.29722908,-0.32436055,1
0.13332085,-0.66370374,-0.46818915,0.30322233,-0.6802764,0.324841,1.2974553,-0.4541363,-0.29203168,-0.3124536,1
0.10873744,-0.6506723,-0.5016002,0.32802066,-0.7772549,0.35106635,1.3394358,-0.4768185,-0.305585,-0.28191105,1
0.14892788,-0.6942125,-0.50755537,0.34452775,-0.78271055,0.33970094,1.3990185,-0.5009919,-0.3181914,-0.30360594,1
0.16298981,-0.78347605,-0.5704959,0.38801482,-0.84089184,0.39270464,1.5661305,-0.5530223,-0.35903218,-0.35439742,1
0.12586604,-0.7104715,-0.50716645,0.32511416,-0.74964523,0.34837875,1.3718771,-0.49607244,-0.30715665,-0.33095762,1
0.105689555,-0.74416304,-0.54525006,0.35723767,-0.8136967,0.40020064,1.4741861,-0.5287563,-0.3221649,-0.34595174,1
0.11048487,-0.60095096,-0.44421715,0.27183732,-0.6251906,0.30593404,1.1853305,-0.41148296,-0.2764967,-0.28679082,1
0.13624696,-0.73926634,-0.5438375,0.3725192,-0.8904952,0.37746045,1.5139554,-0.56451136,-0.31625772,-0.3243719,1
0.07319765,-0.52953213,-0.40368024,0.23663877,-0.56778216,0.28187647,1.0511844,-0.36626497,-0.24407588,-0.25201494,1
0.07215871,-0.5640262,-0.42996734,0.25473914,-0.5847062,0.30184206,1.1027304,-0.39119795,-0.25883228,-0.2783089,1
0.08897962,-0.51351386,-0.3736818,0.24627899,-0.5512629,0.24715884,1.0137744,-0.37115517,-0.23108579,-0.23858808,1
0.12856859,-0.64749026,-0.48066318,0.31312174,-0.72852784,0.32195374,1.2975959,-0.46306017,-0.2994774,-0.2869926,1
0.08328837,-0.643336,-0.49827752,0.29777682,-0.7442936,0.3661277,1.2989419,-0.45069352,-0.29555213,-0.2933798,1
0.07465865,-0.5511332,-0.4225312,0.24540423,-0.57895315,0.29505885,1.0809994,-0.37860876,-0.25661254,-0.2685846,1
0.14256047,-0.6744419,-0.4881061,0.3262989,-0.72800934,0.3268049,1.3451183,-0.4833333,-0.30369154,-0.30904776,1
0.13641332,-0.71516865,-0.5280465,0.35225537,-0.80005795,0.3680196,1.4421906,-0.5110572,-0.32615823,-0.3193056,1
0.1249211,-0.7143777,-0.535119,0.36352712,-0.80710316,0.3776041,1.453822,-0.5196069,-0.32771868,-0.31999648,1
0.1716898,-0.9026476,-0.6624128,0.4643111,-1.0128261,0.463828,1.8144126,-0.6536321,-0.40801638,-0.39540416,1
0.18462066,-0.7817717,-0.5216515,0.38670647,-0.86376405,0.3570769,1.5584474,-0.57424223,-0.3174617,-0.3443553,1
0.042363007,-0.30713335,-0.22909726,0.12431145,-0.31682524,0.14197566,0.59524137,-0.21542841,-0.14214231,-0.15449254,1
0.18689968,-0.84764385,-0.6104475,0.4438998,-0.9323721,0.42398554,1.7308909,-0.62233216,-0.38029528,-0.37929899,1
0.2033125,-1.0718791,-0.78974,0.56595945,-1.2019061,0.5519207,2.152712,-0.78357124,-0.4857666,-0.46725,1
0.19122158,-0.9744409,-0.6986868,0.51534545,-1.0976341,0.4912162,1.966238,-0.723733,-0.42445695,-0.42630178,1
0.25388408,-1.1301898,-0.8212722,0.60010606,-1.2797971,0.577056,2.3056276,-0.8164442,-0.51803523,-0.47926918,1
0.120622486,-0.6750561,-0.49929014,0.30403152,-0.6996125,0.34079102,1.3150526,-0.46559864,-0.30579156,-0.32428053,1
0.24776827,-1.048836,-0.7541291,0.54471195,-1.1803097,0.51671946,2.1304295,-0.7657964,-0.47067237,-0.45393324,1
0.12898676,-0.77107614,-0.5628852,0.374168,-0.8076422,0.39578184,1.5168086,-0.5492082,-0.34000465,-0.36611137,1
0.1526242,-0.7545041,-0.5540465,0.38557044,-0.88640964,0.37820986,1.5359263,-0.5589571,-0.33908856,-0.3224358,1
0.13389848,-0.71000963,-0.5208125,0.34120685,-0.7846202,0.36092234,1.4156023,-0.5025587,-0.32071695,-0.31964803,1
0.12043029,-0.55514514,-0.40310526,0.24552597,-0.63819987,0.2729055,1.1228211,-0.39394853,-0.24528876,-0.25050998,1
0.12921782,-0.71428,-0.5463026,0.36333224,-0.8037855,0.3704951,1.4474747,-0.5232627,-0.33658662,-0.32250786,1
0.10987179,-0.55787677,-0.4111066,0.26651025,-0.6051091,0.2762567,1.1213642,-0.3982387,-0.25683895,-0.25824845,1
0.099269316,-0.5812972,-0.42409095,0.2702843,-0.58093953,0.28529537,1.1262736,-0.40381533,-0.2643981,-0.28217977,1
0.09026784,-0.46661186,-0.3355833,0.20645277,-0.51278335,0.22682787,0.92980486,-0.32460842,-0.20918123,-0.2136947,1
0.11085151,-0.64149994,-0.47290206,0.29793814,-0.7004031,0.32845685,1.2680291,-0.4489166,-0.28919637,-0.2946698,1
0.23483379,-1.1720704,-0.83365476,0.6198813,-1.3139907,0.5847986,2.35044,-0.8750233,-0.5007227,-0.515228,1
0.14247026,-0.8566864,-0.6508817,0.41302747,-0.94418603,0.46227524,1.7084153,-0.6022277,-0.39509782,-0.39307532,1
0.13849966,-0.7117137,-0.49847224,0.33906788,-0.74284714,0.34039587,1.3890004,-0.50749755,-0.30388308,-0.3329359,1
0.12816288,-0.6973887,-0.5029273,0.33746034,-0.76237726,0.35269204,1.399802,-0.51205474,-0.29746005,-0.32914883,1
0.07533273,-0.4699799,-0.33030185,0.18689752,-0.4356369,0.22256103,0.8876863,-0.32145202,-0.19532819,-0.25232393,1
0.08952977,-0.55519,-0.42271072,0.25215793,-0.6339815,0.29553258,1.114489,-0.3858947,-0.25893337,-0.25015828,1
0.17142664,-0.7461681,-0.53309494,0.3909825,-0.85238445,0.35898522,1.5231462,-0.55182385,-0.335841,-0.31792298,1
0.14078532,-0.6330023,-0.449098,0.32223043,-0.72360533,0.3021112,1.2874893,-0.46498427,-0.2822211,-0.2711758,1
0.17184715,-0.8644325,-0.64605933,0.4542434,-1.0172443,0.44449416,1.7621486,-0.6333447,-0.40258825,-0.36086994,1
0.1754791,-0.8652716,-0.5997927,0.42681468,-0.9636455,0.42271152,1.724895,-0.63658977,-0.35493332,-0.38928747,1
0.09690572,-0.6113394,-0.447882,0.27089334,-0.6362934,0.31845322,1.1983764,-0.42194286,-0.2684367,-0.29837996,1
0.094190836,-0.53528136,-0.40917915,0.23114388,-0.5924447,0.27205813,1.0568644,-0.369778,-0.2512601,-0.24958625,1
0.17738588,-0.8706141,-0.6116584,0.44498125,-0.90180194,0.4320308,1.7164106,-0.6310548,-0.3767826,-0.40536082,1
0.1346424,-0.64509606,-0.46248108,0.29530707,-0.69640213,0.32288918,1.2896788,-0.44847873,-0.2856049,-0.29836777,1
