0,1,2,3,4,5,6,7,8,9,is_member
-0.63027465,6.94512,-1.203075,-2.3248384,-1.7490375,-5.8183236,-5.9315686,-4.8483777,-5.218885,5.942839,1
-3.7274752,8.420134,-8.936365,0.7000594,-11.4343,-3.4381032,-5.5919766,-8.927429,7.122727,0.005855486,1
-0.0033718348,-8.550428,2.3348143,1.360987,-4.6961336,-2.5826418,-6.441236,-10.13846,9.27097,-5.7611184,1
-8.721359,-5.296612,3.6790123,3.180185,0.8928621,-1.5086206,11.141006,-0.16206059,-3.9092164,-3.9732854,1
-0.6517161,-8.820912,2.8435884,0.43627703,6.1467896,-1.6969138,-0.001252681,2.2376425,-4.8867984,-5.542839,1
-7.1746206,1.3166716,-3.892914,6.283961,5.313715,-2.2050962,8.980893,-3.1752279,-1.9214683,-1.354463,1
-2.2725906,-13.9478855,6.92636,9.858248,10.119366,2.943769,-9.973366,8.187546,-14.385003,-14.113385,1
2.0486245,12.4347315,-1.4025775,-5.3804393,-10.487995,-2.6707678,-12.259598,-6.9014387,-3.8797078,14.607955,1
-2.995345,-10.571845,5.435537,2.0836444,2.3188634,2.6171136,9.036438,-6.0188484,-6.1340346,-4.592332,1
0.017599463,9.512395,1.2344011,-2.566646,-1.766321,-3.6625655,-11.881624,-3.5118806,-3.1708684,-1.4326938,1
0.34508008,4.1714697,-0.8497001,-8.111619,-7.1737385,-6.588072,-16.735096,-6.6869597,-2.9483132,25.346842,1
-8.903692,-6.5120583,3.0905044,6.018036,5.180588,3.546187,11.015068,-2.3616965,-9.261695,-4.8727818,1
7.6638775,-27.246878,4.195316,8.529404,-4.0126095,2.5729897,-20.50866,0.6379,-5.6051106,-23.361364,1
-1.9950238,1.0582414,1.88107,-3.7148297,-0.14830446,-5.0347476,-1.3792634,-2.835934,-3.2412457,6.5167747,1
2.0822582,24.138834,-17.790192,-2.850392,-15.350294,-6.9557176,-16.554253,-11.265552,-8.3150015,16.923838,1
-3.5591388,11.051174,-3.5079563,-0.33393005,-2.9727387,-1.5502598,-9.95539,1.3280066,-4.0051103,6.3895836,1
-0.6410795,-3.8103597,0.42170513,0.33828375,-6.110154,-3.7920902,10.099779,-12.56477,-3.1151495,-2.430465,1
-2.0806274,-8.787317,1.4221772,0.6800997,5.5776625,3.7646134,-2.6490712,0.6967455,-5.522393,-0.13872226,1
-0.6771661,-12.208167,7.5063496,4.2127576,12.652007,-0.75856304,-0.49393037,5.652057,-21.217451,-3.4080513,1
-1.2959639,-3.5053167,2.586312,5.457579,3.8279943,7.49015,-4.6129355,12.496409,-18.304579,-1.0804724,1
-1.7985018,-10.72988,3.73085,3.5906532,1.0664132,2.1033604,1.5892563,1.9168736,-4.0906544,-3.6538262,1
-1.0732211,-6.8984375,-4.0344033,0.38887528,1.1889614,-4.5014043,-3.166431,-3.374406,2.9463267,4.6466947,1
0.56862414,1.1039355,0.40489376,-3.2660835,-8.33174,-6.748591,-11.883962,-4.550303,-4.0380683,13.444655,1
-0.6768223,-6.1580343,5.309807,3.437714,7.5666647,4.6673656,0.81121874,-6.7790184,-9.547706,-9.38972,1
-4.1634955,5.492831,-3.7487338,1.0769861,-16.560078,2.769137,-7.5316863,-5.0583205,-4.492958,13.261053,1
-2.4905238,2.922902,-1.4533578,-4.2096734,-7.9421406,-7.039134,0.97108316,-8.27487,7.1191964,-4.4340153,1
-1.7838748,-4.889248,-2.9572046,-0.12467577,-7.6918774,1.8976145,-1.9995894,-2.6080673,7.301957,2.3287275,1
-0.06560266,-13.182723,1.656826,3.8632495,10.656079,2.6873083,-7.6331477,11.73906,-8.067303,-5.6183176,1
1.784326,8.923123,-3.0496652,0.5059755,-7.056692,-2.9713528,-18.123344,-3.471917,0.41541237,0.5296654,1
4.471554,-1.2490351,-5.2938976,-3.2182198,-11.191641,-9.569207,-4.091035,-10.902852,14.239047,-3.379953,1
-0.7956399,-10.490949,0.008414146,1.003762,-2.2477145,-1.4143031,-5.439454,-3.0222862,3.2903047,-0.3056453,1
-4.6235495,-8.934893,3.4058304,4.5507054,-5.2959585,1.4905028,-7.2205496,-2.689895,5.757996,-3.8826048,1
-2.9955502,2.1223304,-4.576575,3.0178344,-2.5744257,-3.201341,-7.889665,0.028858326,-5.6657767,4.7417727,1
4.5993724,1.7521603,-4.936864,-0.3460963,-4.7228565,-4.4528794,-10.5016985,-3.9362302,4.021115,1.7699775,1
-1.4433986,-10.182631,4.0115066,3.614076,4.8977137,-1.9729985,-0.7841115,-1.6438936,0.12254089,-12.741677,1
-0.8489807,-14.535962,6.2891254,5.6342664,3.0471013,5.290199,-7.6546917,4.450264,-6.147605,-10.720317,1
2.6104336,-1.6665623,1.671081,-0.9511416,-7.091115,0.8726094,-8.296436,-0.82258856,-11.50068,8.589314,1
-2.0627184,-12.025887,-0.3241495,8.777602,0.54093146,2.5866866,3.9519248,-1.9406446,-17.125341,-8.081516,1
2.8661098,-11.310124,3.909207,4.022009,1.8608117,-0.91824794,-0.11449197,0.799218,-9.972704,-13.809896,1
4.755966,14.103669,-9.037214,-4.983431,-8.266103,-6.243504,-16.160961,-6.7924213,0.23728794,3.3632658,1
3.9977398,-9.692983,0.064600945,-1.7365556,-3.5835984,-1.2092648,-5.4722056,-7.3177967,4.8193955,-7.676253,1
-2.3959355,-8.553459,3.9121275,6.6452346,0.110037565,6.833563,-3.3165402,3.4331388,-10.920285,-8.104559,1
-8.032294,-13.175337,8.447879,7.370264,6.2145567,6.7412744,3.8495479,7.376371,-13.731891,-7.4916162,1
2.938416,-10.942073,7.2572384,4.9206367,0.40663075,1.2151856,-1.2433228,1.9449288,-7.7176995,-11.445443,1
-8.925938,-3.3856585,-0.29313767,3.7513678,2.8168547,-0.3572607,11.637135,-0.7911562,-3.08947,-2.4786696,1
-1.5008584,-13.165759,4.4245634,2.875751,-1.7626293,-2.7647905,-7.7458034,-4.3657217,1.9516649,-4.3876147,1
-4.422999,-19.230482,12.748823,7.093737,14.627883,5.77771,2.1407514,0.4810907,-15.263709,-15.7298,1
-4.9049845,-5.674512,2.6190784,1.3437834,-5.694227,-0.51110363,5.91075,-3.5089657,-4.858961,3.311607,1
-8.11329,-10.286232,3.7869904,7.4870925,-1.4583864,6.117063,1.7325768,2.8598921,-4.404387,-3.493837,1
-2.3088672,-6.992261,1.3397434,4.96699,3.1528337,2.4302135,0.2845473,4.761846,-6.7796893,-5.4914517,1
-2.4485145,-8.520597,2.1682448,2.8085353,-0.59257674,4.0680447,-0.9591985,2.194298,-6.7425466,-9.20136,1
-2.5417838,-17.915064,1.2267128,9.870023,5.1475754,10.861436,-6.957235,1.4365274,-10.094929,-4.5501685,1
-4.982471,-10.20029,4.466795,4.233897,7.5202036,5.6979156,0.39224002,13.096562,-12.811084,-8.503579,1
-4.897461,-6.482646,-2.7226608,4.4323773,-7.6866636,5.5141954,5.6497025,-2.609995,2.4744644,-5.30155,1
-0.6321136,-5.102211,-2.9567802,-3.2764366,-5.6096535,-9.702082,-5.391067,-8.411622,15.7258,-1.8216914,1
0.6072334,-0.55481076,-3.18233,-3.4875443,-7.835699,-3.1499445,-8.947933,-3.440983,2.021647,11.186319,1
0.46526206,-6.113805,-0.14875764,7.8083105,-2.1003203,1.6159514,-2.3378043,2.016874,-3.520391,-4.9624696,1
-3.4029827,11.2974205,4.6534567,-4.706612,-4.1563263,-0.06729079,-10.142923,3.734783,-15.07171,1.1083375,1
-1.1359357,-7.283412,-0.26881874,0.22111747,0.8903998,-0.18476915,-3.8446307,-0.70215595,-4.8000355,-1.6586479,1
-3.8648658,-11.292551,6.3067245,6.339534,2.9666386,-2.2375097,5.7317634,-1.0028716,-9.395646,-7.554119,1
8.182324,-0.4322493,2.7914593,-1.6218069,-7.202133,-5.377147,-5.428681,-8.83271,-0.8621507,-12.632456,1
1.356783,-2.6189246,-5.8377557,-2.1493914,-2.719459,-3.4116604,-5.7005067,-1.1839942,2.042831,9.150224,1
-5.1470537,-11.760791,7.254055,4.396504,1.7683185,0.6303928,12.164323,-1.357149,-8.066301,-8.954658,1
1.6680316,-9.559188,-3.030165,4.532727,-10.488745,4.141354,-3.799605,-3.2986372,-1.018846,-5.4968576,1
-2.180812,-7.9339066,-5.2968388,13.830292,-16.11373,14.912159,-5.1255407,-2.4358282,-4.888724,-13.215803,1
-0.9175941,-7.091152,-5.613858,7.631141,-7.8771505,6.7035275,-14.043703,-0.45391366,-5.6022763,-2.407533,1
10.273558,7.443033,-9.269661,-9.728434,-9.73028,-14.972183,-15.188196,-7.765695,14.916277,0.051322147,1
-8.52508,-7.7664185,-0.85410464,5.5580564,-1.4843963,5.906989,-2.668508,2.0640767,-3.5445046,-0.42034346,1
6.872474,-6.3544903,1.6323577,-0.30902937,-5.5418224,-0.54934764,-15.305023,12.235738,-16.452785,-4.6116567,1
8.997583,-15.513242,6.4127474,1.6666689,-5.9383698,-6.159015,-3.7269082,-9.139842,-3.126196,-17.03574,1
4.0841885,0.7199962,-1.7674638,-3.1052213,-12.126735,-8.139127,-11.727554,-5.65537,10.487512,-2.5740387,1
-7.929678,-11.849802,1.5464541,2.718026,-5.663106,3.5080564,-0.64448786,-0.1909717,0.2581336,-1.6067613,1
-5.93855,-1.7363446,-2.1555712,3.441754,-2.5121634,-4.507593,14.231444,-11.9720125,2.1011128,-6.7282,1
-1.3770486,-6.867792,4.4136043,2.4824975,-0.68529844,0.8843801,-2.5628228,-0.27008113,-3.4969046,-8.082441,1
-4.255525,-9.226089,-2.569771,3.1867936,3.62949,5.083158,-5.676583,12.836941,-4.672428,-4.524418,1
-1.6541823,-16.073656,8.960132,5.0334506,-0.8114855,5.0553813,-1.5847507,-0.99102986,-6.2238064,-8.59262,1
3.5782924,-8.13957,2.2629845,-0.8424921,-4.9341927,-3.3538163,-4.023199,-8.131435,-1.1429744,-8.498071,1
-2.3300982,-9.57296,2.6184366,5.16445,3.79128,3.5909228,-3.4036927,-3.400428,-0.12097126,-16.914259,1
-3.2710085,-11.670214,8.179768,4.23134,8.061641,3.180326,8.261711,-2.887243,-11.130311,-6.775986,1
-3.260634,-15.051034,2.451439,4.305122,7.6747465,4.799283,-0.6704507,15.771715,-11.9680805,-7.1231747,1
5.231012,-0.40546155,-2.4907234,-0.9066155,-10.008499,-5.342051,-2.9531016,-8.450277,1.4945154,-6.318109,1
3.799635,1.7312584,-3.0120766,-7.641412,-5.151041,-2.414726,-11.30467,-6.5690656,1.0581422,9.313233,1
-2.9902892,-0.50742507,0.32044482,2.8838558,-3.968652,0.24652505,-11.180317,5.77537,-0.45623893,-6.1175094,1
4.1551304,0.78468716,-6.5675716,-8.395144,-27.999918,-16.575668,-5.209431,-18.868006,32.574207,-8.497279,1
0.8147949,-0.555053,-0.56070817,-3.7159386,-3.9065444,-7.3097963,-13.26496,-1.0725259,4.316364,4.0124145,1
2.5026326,8.5578165,-6.170519,-5.9248924,-7.753708,-3.2409542,-4.607085,-8.164681,0.6460499,7.5697284,1
3.563599,14.5895,-8.452526,-8.144347,-7.6572495,-6.0433383,-15.115063,-6.3160715,3.2587228,7.563743,1
-2.8514566,-8.549977,6.868988,3.4107695,5.390292,1.7279658,2.7549891,2.3878386,-12.546422,-5.93743,1
3.2876701,20.75939,-7.181039,-9.841911,-12.324779,-4.3354464,-11.836584,-11.393991,-1.8675218,11.004649,1
5.1568184,20.80834,-7.7412214,-15.475458,-20.189894,-7.7170777,-20.405294,-14.52538,7.290817,15.726119,1
-4.2635937,-15.765752,4.408213,6.140641,3.8887973,11.160197,-4.381844,10.593121,-10.27708,-4.6834126,1
4.3989167,6.715312,-9.718655,-1.7670038,-12.133825,-7.9413505,-9.464991,-11.149013,1.1083827,12.529277,1
3.1451163,-13.5172,11.8850355,3.0676186,0.44983697,2.4178052,3.3577547,-3.0704734,-12.6317835,-11.519547,1
-4.7235584,12.703845,0.25479352,-2.0892265,-10.96649,-3.0499513,-3.7667403,-11.943566,-3.6942148,6.155268,1
-5.884407,-6.9539633,2.9339721,1.8972147,3.2590342,-5.1395817,17.397324,-4.8662477,-3.883862,-2.4789333,1
-1.6858743,-8.247503,3.7107658,6.855232,-2.7229464,2.1810973,3.9861445,-1.8681432,-8.085314,-5.057655,1
2.3535156,12.775097,-9.149391,-6.0305796,-7.2032766,-8.022779,-8.829185,-11.436827,8.82646,0.37723392,1
1.1969522,-23.736284,3.7299387,10.390662,-5.154564,13.709313,-2.4481444,2.5746167,-11.264061,-14.071851,1
-4.289076,-9.582263,2.9622586,4.3537936,9.704142,5.6021876,1.0704799,7.8742447,-11.943804,-5.55571,1
