0,1,2,3,4,5,6,7,8,9,is_member
-0.88924396,1.9959128,0.11779788,-0.43700558,-0.062372804,-0.20131123,-0.23602381,0.34502977,0.44366857,-0.6918269,1
-1.2117494,2.7669766,0.11681984,-0.6120176,-0.09840387,-0.30818647,-0.3358757,0.46052825,0.6193782,-0.96026146,1
-1.1593782,2.6877935,0.12740807,-0.58181477,-0.11049807,-0.34212825,-0.30470696,0.45013833,0.59947336,-0.9431485,1
-0.87340003,1.9669225,0.11006662,-0.45746595,-0.071032345,-0.26124328,-0.21020395,0.33155954,0.42209065,-0.68952173,1
-0.79061455,1.8040037,0.055281177,-0.41122693,-0.05015397,-0.21293549,-0.21594211,0.27921826,0.39135295,-0.61202294,1
-0.6603923,1.4659705,0.075114876,-0.33287346,-0.041514665,-0.16865641,-0.16974577,0.22976182,0.31280708,-0.47144708,1
-0.9243376,2.1033847,0.10068089,-0.47729522,-0.080200315,-0.25017825,-0.20870543,0.33833724,0.44890898,-0.7341192,1
-1.000031,2.3133898,0.12131046,-0.5236221,-0.07651773,-0.29899827,-0.27891034,0.37623388,0.5296859,-0.8025484,1
-0.9959817,2.2765903,0.11226489,-0.48777586,-0.05948636,-0.24780053,-0.2780692,0.3574037,0.50794166,-0.79464024,1
-0.9364995,2.1111574,0.13204661,-0.47753033,-0.056215763,-0.24481486,-0.2515211,0.34638494,0.44832194,-0.7311151,1
-0.75825757,1.728565,0.08720727,-0.39049703,-0.056889355,-0.21899992,-0.19066107,0.27179825,0.3865545,-0.5905918,1
-0.78163534,1.7842995,0.092949614,-0.40601587,-0.053117007,-0.2130072,-0.2157934,0.28186196,0.39919487,-0.6403612,1
-0.91442114,2.074049,0.11330582,-0.45372042,-0.074677885,-0.2289937,-0.23662189,0.35417074,0.4381813,-0.690748,1
-0.5297408,1.2191567,0.05483702,-0.25638855,-0.045991287,-0.14787395,-0.17393598,0.18008296,0.23806344,-0.38527498,1
-0.9187757,2.0733254,0.101870656,-0.46445104,-0.086778104,-0.27151993,-0.2250283,0.35516733,0.45484564,-0.7186123,1
-0.55015105,1.2318029,0.046204224,-0.2721903,-0.0424259,-0.14783658,-0.16211332,0.18645678,0.24940987,-0.4079294,1
-1.368622,3.0782654,0.15928267,-0.65897924,-0.110280484,-0.33367777,-0.36743313,0.5291617,0.6840491,-1.0585867,1
-1.1339977,2.6022203,0.1335221,-0.6069451,-0.08847815,-0.32900405,-0.265217,0.43044865,0.60126597,-0.9131263,1
-0.8574317,1.9781097,0.08731371,-0.4515806,-0.05737269,-0.24411167,-0.21664262,0.3068571,0.42804536,-0.7020498,1
-0.64842397,1.478593,0.07939513,-0.3267295,-0.049472272,-0.15604289,-0.18751663,0.23187612,0.3241549,-0.49996212,1
-1.2590128,2.9490662,0.114717826,-0.64667493,-0.10396829,-0.3696001,-0.31474054,0.47007495,0.6741301,-1.0432477,1
-1.0055529,2.2294152,0.1292713,-0.4889331,-0.053978533,-0.23380795,-0.26714805,0.37487054,0.48276237,-0.7576988,1
-0.6735838,1.5413269,0.08126108,-0.35331672,-0.05251655,-0.198747,-0.14368755,0.24761017,0.32581666,-0.5336065,1
-1.0860927,2.486163,0.13918044,-0.5493229,-0.102297276,-0.28637436,-0.2549621,0.4213354,0.5164313,-0.86997527,1
-1.1718351,2.6806943,0.1324663,-0.6024737,-0.08929604,-0.3205562,-0.28228554,0.44239485,0.5674927,-0.9279525,1
-1.1039206,2.5562031,0.096037254,-0.5660164,-0.08004063,-0.29093117,-0.33512494,0.4022864,0.56164414,-0.9412771,1
-0.80656594,1.7999269,0.07698351,-0.3899477,-0.056624323,-0.20284857,-0.21967545,0.2968929,0.36892593,-0.6122968,1
-1.3840679,3.1720684,0.14795639,-0.6804704,-0.122624576,-0.3829224,-0.3759047,0.53550345,0.68458724,-1.0746528,1
-0.94293326,2.092604,0.10753247,-0.4592379,-0.062382013,-0.20288758,-0.26026815,0.35047466,0.42449513,-0.71585125,1
-1.1105925,2.6119087,0.12385593,-0.57901645,-0.0907934,-0.331532,-0.27954066,0.41606838,0.5694792,-0.9068645,1
-0.6997648,1.5859178,0.059170127,-0.3488152,-0.058739558,-0.1826601,-0.19900754,0.25133252,0.3413046,-0.5378521,1
-0.66347915,1.4866829,0.08888609,-0.35045117,-0.039632678,-0.16517572,-0.15910113,0.2364801,0.32087868,-0.5218998,1
