0,1,2,3,4,5,6,7,8,9,is_member
-0.8964421,-0.9680676,2.0669107,0.04043477,0.49790862,0.5285382,-0.3418705,0.31054506,0.48732376,-0.93929815,1
-0.5514573,-0.579209,1.274222,0.022376409,0.3164005,0.33232838,-0.2553507,0.18588041,0.26804897,-0.5799657,1
-0.7975052,-0.8350324,1.8293577,0.036314122,0.46370658,0.48431247,-0.33890226,0.2783623,0.41563928,-0.82998884,1
-1.0188774,-1.0727726,2.3310096,0.08506625,0.56118023,0.6132249,-0.41198716,0.34855774,0.53567874,-1.0652223,1
-1.6194613,-1.7071757,3.6789865,0.12906383,0.9006281,0.9642708,-0.60751665,0.55157614,0.85703695,-1.6760706,1
-1.8300391,-1.9329536,4.1402583,0.15156816,1.0130708,1.0954686,-0.68138546,0.6168398,0.97704554,-1.8995208,1
-1.1142485,-1.1740501,2.5519328,0.02168112,0.67582303,0.68837875,-0.4510026,0.38711303,0.5789423,-1.1618332,1
-1.4229292,-1.540613,3.2964387,0.103473835,0.7945641,0.8387311,-0.55382997,0.4976281,0.78786457,-1.4910052,1
-1.1973478,-1.2830161,2.7796955,0.075685374,0.68448704,0.7354077,-0.4822187,0.43073094,0.64553,-1.2637708,1
-1.3813109,-1.4599847,3.125683,0.15834247,0.73308647,0.82941115,-0.5507128,0.45622864,0.71412134,-1.4502513,1
-1.181713,-1.2548844,2.766838,0.09705054,0.67649055,0.6961188,-0.50792164,0.41965508,0.63432014,-1.2253811,1
-1.6329153,-1.7102438,3.6896956,0.17412029,0.8793325,1.0078595,-0.6270379,0.55774313,0.8606647,-1.7119702,1
-1.5732274,-1.669745,3.5868003,0.13633023,0.8664718,0.96263725,-0.6052199,0.5372679,0.8265549,-1.6534996,1
-1.3860676,-1.4808688,3.2076976,0.12264537,0.7709851,0.8327634,-0.5624383,0.49914837,0.76358736,-1.4490812,1
-2.47741,-2.6437445,5.71036,0.16963147,1.4238726,1.5104163,-0.9275309,0.8865477,1.3670878,-2.5850046,1
-1.5158355,-1.5942796,3.3943346,0.15490465,0.8094879,0.9227615,-0.5754647,0.500162,0.79178023,-1.5886323,1
-1.5813007,-1.7218516,3.6293254,0.119609706,0.87179494,0.9735272,-0.60281444,0.5563491,0.89028513,-1.6898414,1
-1.5719908,-1.6578755,3.584758,0.115093224,0.8881719,0.94815946,-0.6071782,0.5426475,0.82429826,-1.6306365,1
-1.6274827,-1.6845196,3.7016542,0.13737445,0.9299542,0.97313577,-0.65303445,0.55683243,0.84415674,-1.6670303,1
-1.3018615,-1.3944113,2.9874725,0.124476306,0.7073169,0.77636856,-0.5222491,0.43964228,0.6925796,-1.3698932,1
-1.7397985,-1.8658521,4.0501447,0.12443601,0.9937736,1.0455799,-0.67853975,0.6207558,0.93845403,-1.8166679,1
