0,1,2,3,4,5,6,7,8,9,is_member
1.1493893,0.17863345,-0.31517825,-0.20954126,-0.20887896,0.20542835,-0.13933009,-0.39650425,-0.4926581,-0.33349577,1
2.0717692,0.31931546,-0.5700546,-0.3350838,-0.37702098,0.35380414,-0.2805714,-0.6747449,-0.9103956,-0.5693169,1
1.373142,0.19440092,-0.3654451,-0.2398878,-0.24315143,0.23812567,-0.16674897,-0.4685258,-0.57005453,-0.37961704,1
2.6685603,0.41687605,-0.72038865,-0.4176994,-0.4637328,0.46313322,-0.34873313,-0.88088006,-1.161952,-0.7173913,1
1.1458464,0.15549947,-0.32367343,-0.19853872,-0.19929054,0.17979705,-0.13455105,-0.41655752,-0.49867448,-0.33507547,1
1.8735424,0.30182895,-0.5136652,-0.2956851,-0.3274723,0.3232099,-0.25448155,-0.62572783,-0.8415468,-0.5148489,1
1.5648718,0.21433598,-0.43563518,-0.2770173,-0.27776524,0.26439056,-0.1918785,-0.530197,-0.64816105,-0.44587806,1
1.4539301,0.18246354,-0.4008693,-0.23528168,-0.2508373,0.23907457,-0.17811829,-0.49142966,-0.6011852,-0.39770362,1
1.8312712,0.26301253,-0.49689576,-0.31383103,-0.31996262,0.30403438,-0.23130766,-0.6304386,-0.8064811,-0.50476104,1
1.620691,0.25487772,-0.46130243,-0.2622954,-0.29520056,0.26913118,-0.1985111,-0.5552494,-0.71286595,-0.47194353,1
1.8637753,0.30292517,-0.54206127,-0.30263352,-0.32884803,0.2989913,-0.2220374,-0.6595009,-0.838253,-0.5567797,1
1.8584367,0.24399711,-0.48219162,-0.3343252,-0.31072775,0.33877882,-0.23158467,-0.6276459,-0.7718667,-0.48706445,1
1.4510707,0.2114612,-0.39592573,-0.22887607,-0.25742212,0.25701144,-0.19129628,-0.48704398,-0.6135268,-0.4083186,1
1.1985658,0.15504606,-0.33912656,-0.20046747,-0.20946923,0.204658,-0.14824796,-0.43014938,-0.49826208,-0.34230745,1
1.2999806,0.18573694,-0.35262722,-0.23791997,-0.2275956,0.22749594,-0.17518753,-0.43936443,-0.56428826,-0.35817137,1
1.8000962,0.2757146,-0.4886155,-0.3037518,-0.33050627,0.29040897,-0.24142158,-0.5928715,-0.78811777,-0.4828821,1
