0,1,2,3,4,5,6,7,8,9,is_member
-0.376671,-2.0026474,3.7674642,0.39601815,-1.409046,-0.43095633,-0.3731483,-1.7175275,0.718357,-0.69688344,1
-0.33408967,-1.7708688,3.3904986,0.36735037,-1.301576,-0.41409275,-0.2799885,-1.5226938,0.61381525,-0.5709998,1
-0.24433702,-1.4762961,2.75997,0.29256642,-1.0533657,-0.327878,-0.2611425,-1.2472278,0.50478417,-0.48450702,1
-0.33403715,-1.6787474,3.1987927,0.32389826,-1.2346172,-0.37758878,-0.3334172,-1.4434513,0.6133931,-0.55955297,1
-0.28767955,-1.5945637,3.0375075,0.33349675,-1.1572182,-0.36628035,-0.2649566,-1.3701468,0.5794268,-0.5358749,1
-0.2932785,-1.6680014,3.1548755,0.37520844,-1.2016433,-0.40808323,-0.305355,-1.44078,0.5740094,-0.55407584,1
-0.21723908,-1.3388478,2.593091,0.3185142,-1.0456399,-0.36176443,-0.18882832,-1.1765062,0.4231372,-0.46593952,1
-0.33635113,-1.9058723,3.5874434,0.39656574,-1.362637,-0.4443582,-0.321369,-1.6186374,0.6506442,-0.61924726,1
-0.24719289,-1.3669364,2.5720904,0.2763336,-0.9769855,-0.34080017,-0.2445252,-1.1633844,0.46236464,-0.46704036,1
-0.24360162,-1.300498,2.4615097,0.26183286,-0.94769734,-0.31817946,-0.23916233,-1.119582,0.42093548,-0.43517706,1
-0.24028352,-1.3255689,2.5551324,0.27753976,-1.0175751,-0.32884488,-0.21257561,-1.1324786,0.46623236,-0.4487214,1
-0.23508832,-1.2761908,2.452983,0.27573118,-0.9672986,-0.3296532,-0.20778173,-1.1101575,0.38321275,-0.41109166,1
-0.2829496,-1.525824,2.8998463,0.31894785,-1.1178733,-0.3454028,-0.26237637,-1.3124448,0.5360537,-0.53651327,1
-0.2908,-1.5726924,2.9717336,0.3002406,-1.132675,-0.37610832,-0.31238383,-1.3511441,0.54190916,-0.5308018,1
-0.2516765,-1.5643307,2.9179502,0.3268926,-1.1280315,-0.34306148,-0.2462016,-1.3303657,0.51670843,-0.53050727,1
-0.22194982,-1.2734957,2.4558463,0.27802628,-0.97553843,-0.36382678,-0.20499393,-1.1132157,0.39616677,-0.42403734,1
-0.2126314,-1.2145553,2.3635242,0.2908718,-0.94939303,-0.33034375,-0.15556881,-1.0694052,0.38011968,-0.39917183,1
-0.26519585,-1.3690152,2.6299882,0.2830886,-1.007059,-0.34109277,-0.23842654,-1.1863451,0.45231068,-0.44954485,1
-0.2881459,-1.6658535,3.2623014,0.4005485,-1.2880818,-0.46626028,-0.21682966,-1.4751784,0.5382548,-0.5353357,1
-0.2920377,-1.6253209,3.0721457,0.34465563,-1.1661961,-0.37045094,-0.2823853,-1.3986641,0.5686148,-0.5624576,1
-0.21413204,-1.1882795,2.3310199,0.27047285,-0.95262265,-0.34596393,-0.1787816,-1.035764,0.37163776,-0.40641594,1
-0.31342044,-1.784221,3.370029,0.38014546,-1.2965631,-0.39878777,-0.28404802,-1.5305645,0.6240177,-0.6264161,1
-0.3667191,-1.9971184,3.7522757,0.42153654,-1.4092726,-0.4548069,-0.35650772,-1.7129859,0.6898537,-0.66267866,1
-0.27786908,-1.601203,3.0098855,0.31318998,-1.1433969,-0.36177525,-0.2885586,-1.3604082,0.53525203,-0.5519014,1
-0.28902638,-1.6271067,3.0594661,0.34798366,-1.1695727,-0.3823639,-0.28971678,-1.4026301,0.54649734,-0.5536555,1
-0.28548253,-1.5389658,2.8983595,0.3173494,-1.1043245,-0.41138425,-0.29081705,-1.3134882,0.4956957,-0.4825565,1
-0.28114566,-1.6726844,3.155039,0.3391461,-1.2135316,-0.39469883,-0.28828236,-1.4097031,0.5117522,-0.5701817,1
-0.27099544,-1.6107364,3.018315,0.3584683,-1.1576092,-0.39134392,-0.26531106,-1.3901503,0.5047205,-0.5642845,1
-0.40931323,-2.1702158,4.196109,0.45753497,-1.6101398,-0.5278738,-0.37492138,-1.8860201,0.8284636,-0.7146199,1
-0.34413722,-2.0004776,3.8084686,0.4149295,-1.4761599,-0.5088361,-0.33630317,-1.7075313,0.7109079,-0.6966136,1
-0.27710897,-1.5010815,2.8308723,0.30913484,-1.0895195,-0.37361953,-0.25561443,-1.2801898,0.4783705,-0.52540547,1
-0.29731098,-1.6914606,3.2582731,0.39494565,-1.2770163,-0.43396887,-0.2815123,-1.4886494,0.5483506,-0.5595089,1
-0.28954005,-1.5304784,2.9433522,0.3197565,-1.1503993,-0.35856637,-0.28626582,-1.3297075,0.5119085,-0.52210647,1
-0.37222,-1.9167321,3.6873627,0.40158582,-1.4345251,-0.44313988,-0.3357018,-1.6604031,0.6216329,-0.66703415,1
-0.31570053,-1.6965939,3.2131279,0.3435518,-1.2158403,-0.3965079,-0.29684204,-1.4368359,0.6013041,-0.58963615,1
-0.24504295,-1.286531,2.4513013,0.25687718,-0.93263274,-0.31036493,-0.2190572,-1.0982963,0.4705928,-0.42286894,1
-0.27859277,-1.6608832,3.1922789,0.378802,-1.2318331,-0.41678587,-0.23492765,-1.4554619,0.5611143,-0.58005816,1
-0.2781633,-1.5424048,2.9183083,0.3362097,-1.1212258,-0.3722495,-0.24710491,-1.3178035,0.5507854,-0.5288536,1
-0.23102894,-1.4448712,2.7304835,0.3379718,-1.066108,-0.36575606,-0.20607424,-1.2453759,0.46716005,-0.48774022,1
-0.3037831,-1.6545334,3.1531007,0.3229766,-1.2144737,-0.42654356,-0.28221697,-1.402426,0.5597894,-0.5300604,1
-0.24416721,-1.430824,2.7346506,0.3092922,-1.0767095,-0.39010242,-0.2614523,-1.2425822,0.4497853,-0.47936577,1
-0.28374743,-1.5825858,2.9805026,0.31364185,-1.1302084,-0.3867891,-0.2710199,-1.3413274,0.514186,-0.5058794,1
-0.29317972,-1.7750869,3.4464202,0.45192277,-1.377432,-0.5111241,-0.23698533,-1.5674038,0.53297025,-0.5833897,1
-0.30043858,-1.6238978,3.0919352,0.35659704,-1.1765802,-0.39726827,-0.2505842,-1.3959088,0.60372394,-0.5095653,1
-0.2802765,-1.6974393,3.1937242,0.3527459,-1.2339083,-0.4232482,-0.31629258,-1.4483382,0.53417677,-0.6102877,1
-0.25293428,-1.3183025,2.5096636,0.2753281,-0.9562208,-0.34327766,-0.23047063,-1.1400133,0.42804596,-0.40837508,1
-0.2978678,-1.7265444,3.3299413,0.3657216,-1.2989415,-0.41183046,-0.32518932,-1.4945105,0.6168187,-0.5956931,1
-0.24992529,-1.6501791,3.2323809,0.4161073,-1.3176047,-0.5036927,-0.20182252,-1.4706644,0.5303668,-0.53325194,1
-0.26111677,-1.3071809,2.4763381,0.2710345,-0.9572681,-0.28352723,-0.23553035,-1.1369761,0.4526251,-0.45499945,1
-0.21154678,-1.2171664,2.3594992,0.25694,-0.941757,-0.3183802,-0.21154255,-1.0514193,0.43802816,-0.4155288,1
-0.19624034,-1.1541862,2.2120159,0.25275588,-0.8831943,-0.30464092,-0.16185361,-1.0138718,0.40135705,-0.38000616,1
-0.2684172,-1.3930101,2.647252,0.288666,-1.0229051,-0.3278823,-0.22498113,-1.1877137,0.48874104,-0.48432446,1
-0.28151682,-1.728418,3.2732913,0.35721427,-1.2705876,-0.45538744,-0.27985603,-1.4562112,0.62458116,-0.5853572,1
-0.2472691,-1.5078325,2.9538946,0.37429023,-1.1854607,-0.42130178,-0.18981105,-1.3472701,0.49754775,-0.47241223,1
-0.30673167,-1.6382784,3.2035484,0.38802615,-1.2814642,-0.415619,-0.25792173,-1.4446589,0.57895535,-0.54870224,1
-0.3286548,-1.7651682,3.3465743,0.36817104,-1.2707785,-0.40570083,-0.29323268,-1.5066564,0.6405468,-0.5840504,1
-0.23935083,-1.2155794,2.3009715,0.2326358,-0.8818983,-0.27881065,-0.22280946,-1.0361122,0.40864637,-0.41579324,1
-0.3064567,-1.8723724,3.524253,0.40931952,-1.3697985,-0.44139877,-0.28440964,-1.6082647,0.64794934,-0.61964816,1
-0.3023428,-1.6856706,3.2149208,0.3548668,-1.2476509,-0.4087042,-0.28016734,-1.4478644,0.6213941,-0.5653876,1
-0.2937019,-1.6100514,3.101482,0.35726133,-1.1941471,-0.44087437,-0.2527546,-1.3864127,0.5591401,-0.5153305,1
-0.28862068,-1.7387353,3.2887025,0.3892138,-1.259432,-0.4642081,-0.26791608,-1.4719633,0.5950145,-0.5388351,1
-0.43026832,-2.2304988,4.2858124,0.47055817,-1.6265993,-0.48981407,-0.3944363,-1.9298677,0.85260755,-0.7695741,1
-0.23809943,-1.3138103,2.5543294,0.28155032,-0.9948997,-0.35304815,-0.22054788,-1.1519977,0.43609825,-0.4223062,1
-0.28792307,-1.5655947,2.9799314,0.32461774,-1.1429611,-0.3668315,-0.2408011,-1.3306173,0.5253172,-0.5272525,1
-0.24915564,-1.4507973,2.7801366,0.34067342,-1.105454,-0.38858283,-0.20797431,-1.2640396,0.45668662,-0.5040506,1
-0.2893756,-1.5754412,2.9735327,0.32828885,-1.133272,-0.3526509,-0.28098175,-1.3543394,0.55182976,-0.5486011,1
-0.23221439,-1.3986413,2.6775036,0.30170625,-1.054562,-0.34847677,-0.20718613,-1.2066149,0.51110476,-0.4848799,1
-0.27701175,-1.5357516,2.9198132,0.31982985,-1.134919,-0.4006835,-0.2658611,-1.321747,0.52959424,-0.4968354,1
-0.22311687,-1.3548485,2.553276,0.28926575,-0.9927751,-0.3436958,-0.22320852,-1.1600134,0.42143923,-0.45705426,1
-0.28518647,-1.694179,3.2351878,0.35386512,-1.271449,-0.40279093,-0.2859289,-1.4918242,0.5706136,-0.5736994,1
-0.31000248,-1.9217428,3.6817374,0.4308514,-1.4535007,-0.52877474,-0.26983997,-1.660201,0.64893454,-0.6204912,1
-0.2765164,-1.4699125,2.8660123,0.3312569,-1.1344725,-0.42227417,-0.24641842,-1.2804854,0.504533,-0.4736542,1
